-3.06467453120268e-06,5.5499796310172275e-06,0.00015868483233262657,-0.00025396304090118257,-0.003469821605435558,0.004822366859951365,0.041519745323968266,-0.04889302085475847,-0.2941229542839778,0.282408967845637,1.2429504334349848,-0.907069996525704,-2.9847047752996123,1.3961738414177334,3.6001106166612087,-0.4009202865042236,-1.9699122554895314,-1.109870132438296,1.8870232762779136,0.7196192752046895,-6.941720058260065
-5.494938517351336e-07,7.08501563655212e-06,3.478984725788471e-05,-0.00032313133439292854,-0.0008788055647425345,0.006116193524111896,0.011550092853499828,-0.06187664456768359,-0.0848041564919918,0.35778391137512267,0.33863769526759324,-1.1607293435710166,-0.6086969211382944,1.855485781002502,0.02841667656481107,-0.7067640586359146,0.7415278472059563,-1.4136338180494272,0.9926245916124754,1.243638200974139,-6.634533667406545
7.890342140947824e-07,-5.451661613730736e-06,-3.877628806204084e-05,0.00026047286522822607,0.0008121770430990534,-0.005261065048853284,-0.009486057798094576,0.05852849447943423,0.06809310080632475,-0.3914988656586536,-0.3132870161395269,1.6090619485150623,0.9305602189044114,-3.944909844760534,-1.6789064182671116,5.163556647513236,1.330173404196278,-2.533180193781909,0.46558413236539714,-0.3736328779227141,-5.3637424966741705
8.417935270463732e-06,-7.795958731982752e-06,-0.0004322426614247474,0.00039580699553639866,0.009473749204052853,-0.008512992951989116,-0.1156142156881161,0.10089178501791946,0.8596113075235708,-0.7173256966564329,-4.006803097920521,3.117316982529306,11.617917201234283,-8.047820154079181,-20.07779255100261,11.293960285576418,18.705917766514528,-6.985154410651294,-7.280461684657494,0.8524535350354001,-4.137666226261636
1.9466807749835487e-06,-1.4015059911851632e-05,-0.00010948521928125938,0.0006477877921984012,0.0025752066386572165,-0.012553181818950309,-0.03296518643323284,0.13224186910372,0.2502214547687077,-0.8202746056990343,-1.1509262495879595,3.023191873530817,3.150300731909017,-6.284050827871659,-4.838672898257018,6.147078014829888,3.6575660378672663,-0.7053041166530869,-0.9703607219259729,-2.118518552756545,-3.7125604076102663
8.233002595911684e-06,-4.843317307392238e-06,-0.00041841131925161125,0.0002328238488802039,0.009000568842569119,-0.00473213086205794,-0.10649812456203292,0.05274964492604283,0.7538651320600857,-0.34883471719224646,-3.2514789934955415,1.3737327866961369,8.325501428534508,-3.0149868426982187,-11.716900927725343,2.961214100262203,7.669423607679929,-0.16313406253946106,-1.6847675402903126,-1.0432892521385004,-3.161309668396992
-1.8510801210076961e-07,-7.0188659034951716e-06,4.7065393949674405e-06,0.0003205108905644809,-2.1349635417006177e-05,-0.006058127953098492,-0.00032724985984135865,0.06096578507423351,0.00278741792058122,-0.3483138418396967,0.006658567658526102,1.0994124129877265,-0.12440283823854432,-1.611021280946303,0.35559522977598657,0.10654829298446006,-0.0468199557042114,2.2749963009922545,-0.8391088612450487,-1.9782266998776454,-2.0247943743644323
-2.1367299716431176e-06,-7.393074365427535e-06,9.845170707676251e-05,0.00035490470844244725,-0.0018957734963533147,-0.007221167856395578,0.019733401726328956,0.08098301168965717,-0.11951278042274868,-0.5442233022785868,0.4167317178544834,2.2252030856942255,-0.7312527976881222,-5.346323979327967,0.18404013547837247,6.851897629489749,1.4977128120241407,-3.7999982504304515,-2.3671837293472002,0.45651625112104727,-1.1791944483117331
2.4055698081126077e-07,2.488608914300142e-07,-1.4313146164640753e-05,-2.350050018551433e-05,0.00035675954655645136,0.0007810351179958787,-0.004710877149196812,-0.013094797154142324,0.034061205374000834,0.12441323400892358,-0.11785534750230973,-0.687386984221121,0.026751233242727854,2.1271418623235157,1.0320161490673438,-3.2797883222470197,-2.471759364376963,1.91016576624291,1.2796775625877645,0.05324314559684214,-0.8911266234118214
9.109117076920981e-07,2.6418112178985535e-06,-4.235286237204747e-05,-0.00013294805834324652,0.0008476279453480291,0.0028320163428102512,-0.009541023627247645,-0.033185236476105426,0.06546910810740847,0.2322746818874839,-0.27137194635919354,-0.9819360384419074,0.6019267737017491,2.3815989538101316,-0.4156640431909917,-2.7910802901913354,-0.4255765797684963,0.6388115640162687,-0.13993841698651577,1.0720013258122212,-0.23112086349245498
